type,instance,num_var,num_rep,num_steps,compress,runtime,gap,best_energy,gnd_energy,success_prob,best_solution
2,precision_2_timepoints_2.coo,16,16,10000,false,0.307593797,2.1739130434782608,-45.0,-46.0,0.0,1;-1;1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1
2,precision_2_timepoints_3.coo,24,16,10000,false,0.291739234,1.0869565217391304,-91.0,-92.0,0.0,1;-1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;1
2,precision_2_timepoints_4.coo,32,16,10000,false,0.299606183,0.0,-138.0,-138.0,12.5,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5.coo,40,16,10000,false,0.30795668,1.0869565217391304,-182.0,-184.0,0.0,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;1;-1;-1;1
2,precision_2_timepoints_2.coo,16,32,1000,false,0.036908662,0.0,-46.0,-46.0,37.5,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_3.coo,24,32,1000,false,0.026425415,0.0,-92.0,-92.0,9.375,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_4.coo,32,32,1000,false,0.034721224,0.0,-138.0,-138.0,3.125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5.coo,40,32,1000,false,0.033273467,0.0,-184.0,-184.0,3.125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_2.coo,16,32,10000,false,0.30090463,0.0,-46.0,-46.0,21.875,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_3.coo,24,32,10000,false,0.30069751,0.0,-92.0,-92.0,3.125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_4.coo,32,32,10000,false,0.317406964,0.0,-138.0,-138.0,6.25,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5.coo,40,32,10000,false,0.316510468,1.0869565217391304,-182.0,-184.0,0.0,1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;-1
2,precision_2_timepoints_2.coo,16,64,1000,false,0.027914493,0.0,-46.0,-46.0,32.8125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_3.coo,24,64,1000,false,0.042449991,0.0,-92.0,-92.0,25.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_4.coo,32,64,1000,false,0.028248115,0.7246376811594203,-137.0,-138.0,0.0,-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5.coo,40,64,1000,false,0.036296852,0.0,-184.0,-184.0,3.125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_2.coo,16,64,10000,false,0.313768642,0.0,-46.0,-46.0,7.8125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
