instance,num_var,num_rep,num_steps,compress,runtime,gap,best_energy,gnd_energy,success_prob,best_solution
precision_4_timepoints_3.coo,48,1024,100,false,0.025091007,0.30637254901960786,-101.6875,-102.0,0.0,-1;1;1;1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-1;1;-1;-1;1;1;1;-1;-1;1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1
precision_4_timepoints_3_embedded.coo,95,1024,100,false,0.009038214,-1.1152467160351647,-557.3262329101562,-551.1792247071418,1.07421875,-1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1
precision_4_timepoints_4.coo,64,1024,100,false,0.007954403,0.7698887938408896,-145.0,-146.125,0.0,1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;1;1;1;-1;-1;1
precision_4_timepoints_4_embedded.coo,152,1024,100,false,0.013204399,-0.9015928718142047,-1083.0517578125,-1073.3742917105515,1.171875,-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;1;1;1;1;1;1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;1;1;1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;1;1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1
precision_4_timepoints_5.coo,80,1024,100,false,0.009840357,1.314060446780552,-187.75,-190.25,0.0,-1;1;1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;1;1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;1;-1;1;-1;-1
precision_4_timepoints_5_embedded.coo,208,1024,100,false,0.03523728,-0.41044464822475835,-1615.524658203125,-1608.9209283585094,0.390625,-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;-1;-1;1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1
precision_4_timepoints_6.coo,96,1024,100,false,0.008625434,1.1466666666666667,-231.6875,-234.375,0.0,-1;1;1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;-1;-1
precision_4_timepoints_6_embedded.coo,242,1024,100,false,0.016436537,-0.8790950650858107,-1920.3511962890625,-1903.6165967290628,0.87890625,1;1;1;-1;-1;1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1
precision_2_timepoints_3.coo,24,1024,10000,false,0.20340747,0.0,-76.0,-76.0,0.78125,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1
precision_2_timepoints_3_embedded.coo,32,1024,10000,false,0.192977971,0.5730418479611114,-173.50753784179688,-174.5075390685065,0.0,1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;1;1;-1;-1
precision_2_timepoints_4.coo,32,1024,10000,false,0.192710006,0.0,-110.0,-110.0,4.8828125,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1
precision_2_timepoints_4_embedded.coo,45,1024,10000,false,0.273697951,0.3487396722875829,-285.73272705078125,-286.7326776511633,0.0,-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;1;1;-1;1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;1;1;-1;1;-1;-1;1;1;-1;1;-1;1
precision_2_timepoints_5.coo,40,1024,10000,false,0.243964823,0.0,-144.0,-144.0,1.953125,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;1
precision_2_timepoints_5_embedded.coo,54,1024,10000,false,0.302400524,0.5808507801838945,-342.3214416503906,-344.3214353942183,0.0,1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;1;1;-1;-1;-1
precision_2_timepoints_6.coo,48,1024,10000,false,0.279566768,0.0,-178.0,-178.0,0.48828125,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1
precision_2_timepoints_6_embedded.coo,67,1024,10000,false,0.374559695,5.853683361301762e-7,-458.5428771972656,-458.54287988143045,1.85546875,1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;1;-1;-1;1;-1;1;-1;1;1;-1;-1;1
precision_3_timepoints_3.coo,36,1024,10000,false,0.222441784,0.0,-92.5,-92.5,0.78125,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1
precision_3_timepoints_3_embedded.coo,56,1024,10000,false,0.314514927,-0.15733740710337799,-309.78717041015625,-309.3005249839893,1.66015625,1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;1;-1
precision_3_timepoints_4.coo,48,1024,10000,false,0.285318788,0.0,-133.0,-133.0,0.29296875,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1
precision_3_timepoints_4_embedded.coo,82,1024,10000,false,0.443022384,-0.620743639308365,-542.8014526367188,-539.452833485787,2.05078125,1;1;-1;-1;-1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;1;1;1;1;1;-1;-1;1;1;1;1;-1;-1;-1;1;1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;1
precision_3_timepoints_5.coo,60,1024,10000,false,0.334708725,0.0,-173.5,-173.5,0.09765625,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1
precision_3_timepoints_5_embedded.coo,122,1024,10000,false,0.608533206,-0.3512394985395787,-956.55126953125,-953.2032432396321,0.1953125,-1;1;1;1;-1;-1;-1;1;1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;1;1;1;1;1;1
precision_3_timepoints_6.coo,72,1024,10000,false,0.396918505,0.23364485981308408,-213.5,-214.0,0.0,-1;1;1;-1;1;-1;-1;1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;-1
precision_3_timepoints_6_embedded.coo,153,1024,10000,false,0.754951358,0.21980797506371755,-1262.07958984375,-1264.859852673305,0.0,-1;-1;1;1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;1
precision_4_timepoints_3.coo,48,1024,10000,false,0.283049056,0.12254901960784313,-101.875,-102.0,0.0,1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1
precision_4_timepoints_3_embedded.coo,95,1024,10000,false,0.501316069,-1.0812287430065868,-557.1387329101562,-551.1792247071418,0.9765625,-1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;1;1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;1;1;1;-1;-1;1;1;-1;1;1;1;1;1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1
precision_4_timepoints_4.coo,64,1024,10000,false,0.350091121,0.0855431993156544,-146.0,-146.125,0.0,1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;1;1;-1;1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;1;1;-1;1;-1;-1;-1;1;1;1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;1;1
precision_4_timepoints_4_embedded.coo,152,1024,10000,false,0.748037233,-1.0321273049281319,-1084.452880859375,-1073.3742917105515,4.1015625,1;1;-1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1
precision_4_timepoints_5.coo,80,1024,10000,false,0.431731807,0.1314060446780552,-190.0,-190.25,0.0,-1;1;1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;1;-1
precision_4_timepoints_5_embedded.coo,208,1024,10000,false,0.981900392,-0.5580591119400807,-1617.899658203125,-1608.9209283585094,4.8828125,1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;1;1
precision_4_timepoints_6.coo,96,1024,10000,false,0.501747944,0.10666666666666667,-234.125,-234.375,0.0,-1;1;1;1;-1;-1;1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;-1;-1;1;-1;-1;-1;1;1;-1;1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;1;1;-1;1;1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;-1;1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1
precision_4_timepoints_6_embedded.coo,242,1024,10000,false,1.108795277,-1.4147158938654778,-1930.54736328125,-1903.6165967290628,3.80859375,1;1;1;-1;-1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;1;1;1;1;1;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;1;1;-1;-1;-1;1;1;1;-1;1;1;-1
precision_2_timepoints_3.coo,24,1024,100000,false,1.782839415,0.0,-76.0,-76.0,0.390625,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1
precision_2_timepoints_3_embedded.coo,32,1024,100000,false,1.870944036,0.5730418479611114,-173.50753784179688,-174.5075390685065,0.0,-1;-1;1;-1;1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;1;-1;1;-1;1;1
precision_2_timepoints_4.coo,32,1024,100000,false,1.907077047,0.0,-110.0,-110.0,0.09765625,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1
precision_2_timepoints_4_embedded.coo,45,1024,100000,false,2.757594138,0.6974965730328101,-284.73272705078125,-286.7326776511633,0.0,1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1
precision_2_timepoints_5.coo,40,1024,100000,false,2.467813624,0.0,-144.0,-144.0,0.390625,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;1
precision_2_timepoints_5_embedded.coo,54,1024,100000,false,3.027302018,0.5808507801838945,-342.3214416503906,-344.3214353942183,0.0,1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;1;-1;-1;-1;-1
precision_2_timepoints_6.coo,48,1024,100000,false,2.787866661,0.0,-178.0,-178.0,0.1953125,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1
precision_2_timepoints_6_embedded.coo,67,1024,100000,false,3.702610179,5.853683361301762e-7,-458.5428771972656,-458.54287988143045,5.95703125,1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;1;-1;-1;1;-1;1;-1;1;1;-1;-1;1
precision_3_timepoints_3.coo,36,1024,100000,false,2.151492522,0.0,-92.5,-92.5,1.07421875,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1
precision_3_timepoints_3_embedded.coo,56,1024,100000,false,3.110827193,0.004317669306816299,-309.28717041015625,-309.3005249839893,0.09765625,1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1
precision_3_timepoints_4.coo,48,1024,100000,false,2.764859927,0.18796992481203006,-132.75,-133.0,0.0,1;-1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;1
precision_3_timepoints_4_embedded.coo,82,1024,100000,false,4.380056666,-0.2794712789292892,-540.96044921875,-539.452833485787,0.48828125,-1;-1;1;1;-1;-1;-1;1;1;-1;-1;1;-1;-1;1;1;-1;-1;1;1;1;1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;1
precision_3_timepoints_5.coo,60,1024,100000,false,3.285489739,0.2881844380403458,-173.0,-173.5,0.0,1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1
precision_3_timepoints_5_embedded.coo,122,1024,100000,false,6.020415493,-0.4037006120222294,-957.0513305664062,-953.2032432396321,0.09765625,-1;1;1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;1;1;1;-1;-1;-1;-1;-1
precision_3_timepoints_6.coo,72,1024,100000,false,3.89713828,0.23364485981308408,-213.5,-214.0,0.0,1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1
precision_3_timepoints_6_embedded.coo,153,1024,100000,false,7.479470912,0.27669035775254747,-1261.360107421875,-1264.859852673305,0.0,1;-1;1;1;-1;-1;1;1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;1;-1;1
precision_4_timepoints_3.coo,48,1024,100000,false,2.767202359,0.1838235294117647,-101.8125,-102.0,0.0,1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;1;-1;-1;1
precision_4_timepoints_3_embedded.coo,95,1024,100000,false,4.940507876,-0.9451568508922753,-556.3887329101562,-551.1792247071418,1.171875,-1;1;-1;-1;1;1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;1;-1;-1;1;1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1
precision_4_timepoints_4.coo,64,1024,100000,false,3.455141089,0.1283147989734816,-145.9375,-146.125,0.0,1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;1;1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;1;1
